review_text,label
"Saya telah menikmati juadah tengahari pada Jumaat tengahari (4 Nov 2022) menu dia Sotong celup tepung 2 pinggan (300g/pinggan), kari ikan nyoknyok 2 slide kecik semangkuk, sayur baby sawi, telur dada 4biji, telut mata 3 biji, nasi putih 6 pinggan dan air. HARGA SANGAT MENGEJUTKAN. MAHALLLLL! Tiada bil terperinci disediakan buat pelanggan berkira-kira adakah kiraan tersebut betul/tidak.",negative
"Sedap Masakan melayu Perlis, terletak Di hadapan 7eleven Kuala Perlis , mudah letak kereta , pelbagai perniagaan disekelilingnya Dan selamat maju Jaya,",positive
Terbaik!,positive
Sedap. Berpatutan. Mesti datang lagi.,positive
Gulainya sangat sedap. Sotong masak sambal pon sedap. Keseluruhan memang sedap. Harganya bolehlah. Mungkin sesetengah orang akan kata agak mahal.,positive
Selalu jadi tempat lunch kami dan staf2 pejabat..,positive
gulai padu!,positive
"Ikan bawal fresh. Ikan bawal dah potong 2. So pilih je nak mana.Konsep pilih ikan lepas tu boleh pilih nak goreng atau gulai. Gulai kurang garam sikit. Masak gulai ni kena lebih garam, sebab makan dengan nasi. Harga agak mahal. Sebab dia fresh dan masak dekat situ. Kalau nak murah, kena cari kedai lain. Masa menunggu dalam 30 min ,itu bergantung dgn pelanggan.kalau lg ramai, lagi lama la menunggu. So kena pandai2 la usha2 dulu sebelum duduk. Kalau rasa lapar sangat, kena banyakkan bersabar la",negative
Sedap macam biasa.,positive
harga boleh tahan jugak mahal,negative
Maaakan panas2,negative
Selesai tiba dari jeti kuala perlis terus makan t/hari di sini. Alhamdulillah menikmati kesegaran gulai ikan dan sotong goreng tepung,negative
"Gulai panas panas, sedap. Puashati. Makan sampai licin..",positive
Padu gulai di,positive
Terbaik!!!,positive
Sotong goreng tepung sedap,positive
"Makanan sedap, recommendation...",positive
"Nice gulai Ikan,Sotong celup tepung..yummy.forgot to take picture here..",positive
Ikan boleh dipilih dam terus dimasak.Fresh dan kari sedap. Pemilik jugak ramah dan harga berpatutan.,positive
Gulai panas memang sedap,positive
Gulai sedap,positive
gulai yg sgt sedap,positive
Gulai Senangin...,positive
Gulai memang sedap sangat. boleh pilih nak ikan apa. meati cuba sotong goreng tepung kat sini sedap sangat,positive
"Pelanggan boleh pilih ikan mentah yg ada utk dimasak kari atau digoreng. Set kari atau goreng dihidangkan bersama nasi putih dan pucuk ulam raja, potongan timun dan sambal belacan",positive
Menarik makan sini. Syahdu je kena angin laut,negative
"Parking n toilet kalau bertambah baik, lg baik hendaknya",positive
"Makan laksa lemak udang lipan,laicikang,nasi lemak pandan",positive
"Suasana yang mendamaikan , ketenangan dapatdinikmati dengan deruan pantai serta angin laut yang berbahasa , alam semulajadi yang diselenggara baik oleh Negeri Perlis",positive
"Sesuai untuk bersantai seisi keluarga Ada kedai makan berdekatan laut Berdekatan Hotel Putra Brasmana Berdekatan juga Terminal Feri ke Langkawi , Stesen Bas",positive
ETA Ikan Bakar 2 to be specific. Makanan sedap. Environment sangat best. Recommended.,positive
Tenang.... Ribut jiwa,negative
Eta ikan bakar reasonable price..tapi org ramai kalau weekend,negative
"Acceptable food and the price. Kepada pengunjung, jagalah kebersihan.",positive
Tp,negative
Makan sambil menikmati angin laut dan melihat kebesaran ALLAHswt..,positive
Hebat,positive
Permandangan yang cantik tenang cuma parking dan jalan agak sibuk..,positive
Makan sedap2 sini,positive
"parking banyak, kedai2 makan pun banyak. boleh makan sambil nikmati view petang. tunggu lama sikit boleh tengok sunset    tak terlalu crowded tapi kalau weekend paham2 jela",positive
Suasana malam,positive
Sesuai untuk bersantai,positive
Vitamin sea boleh recharge kat sini...tenang...aman..cantik sangat sunset,positive
Delicious nasi goreng udang what a fantastic food,positive
Pengalam sebelah malam - nyamuk punya la banyak...,positive
"Banyak banyak tempat yang best kat Perlis, mesti orang akan rekomen untuk mai sini kan. View cantik, kedai makan banyak, port ikan bakaq, port lokcin. Kalau pagi kami selalu pi cari ikan di Sg Baru. Petang atau malam boleh mai makan lokcin atau ikan bakaq. Ikan bakaq kat Kuala Perlis ni sedap tau. Konpom hampa nak lagi. Lokcin pun murah disini. Peringatan untuk orang luaq Perelih, kuala perlih ni kuala na. Bukan pantai macam kat Cenang. Hehehe",negative
Persisir pantai tempat tumpuan org ramai...pelbagai jenis kedai ada...,positive
Kotor gila pantai...x de org bersihkan ke apa..sesetengah org awam pon x de sivik buang sampah merata...nak ambik gambar pon spoil gambar sampah,negative
Hari ahad org ramai.. Bdk2 dok race moto. Syok santai smbil layan angin,negative
"Tempat santai ,sambil minum minum dan makan ,serta ia murah",positive
Pemandangan air laut cantik pada waktu senja tapi persekitaran pantai kotor penuh dengan sampah sarap,negative
Tempat untuk melapangkan minda dan boleh menjamu selera juga,positive
Berkelah di sini dengan keluarga amat best sekali..,positive
Kawasan tumpuan penduduk dan akses jalan raya di tepi pantai,positive
Cari mentarang...,positive
Sajian yang sesuai dan lauk pauk yang beraneka jenis sesuai untuk seisi keluarga.,positive
"Terbaikkk... Vegetarian options: Lbhkn masakan syur,jgn semue mkann pedas,sbb stengah org x mkn pds.. Parking: Kuala perlis,luas dan selese..",positive
Banyak pilihan lauk pauk.... Depan pejabat pos kuala Perlis,positive
Theres variety of lauk from bakar to goreng to gulai. Ulam ulam pon ada. Kedai bersih,positive
Masakan nya sedap harga berpatutan,positive
Pilihan menu yang pelbagai,positive
"Pilihan lauk paling banyak, dengan harga yang murah, dan rasa yang sedap sangat sangat",positive
Lauk banyak dan cepat habis. Sesuai datang bersama keluarga,negative
"Banyak pilihan lauk yang ada, rasa pun sodap... Terbaik bosku... Mana-mana rancak",positive
"Rssa sedap, makanan pelbagai pilihan, harga moderate..sayur2, lauk pauk..nasi",positive
Recommended untuk makan tengahari. Banyak pilihan dan ayam goreng yang rangup. Parking yang mudah.,positive
"Memang terbaik,",positive
"Lauk ok mcm2 ada tapi harga kena tnya dulu sebelum ambik.... Tambah2 makanan yg bakaq2,.. yg best kedaii nie pokok keladi dia bnyak looo.... Kalau bekenan try mintk beli... Jgn duk pi curik plak",positive
"Harga ok la dgn keadaan bhn mentah skrg ,a bit high pricing...cuma nasi agak keras , sama gaks ngan ikan bakar terlebih bakar , keras ,hilang segala rasa lemak2 lembut manis ikannya ..",negative
menu banyak pilihan ikut citarasa masing2,positive
Memang terbaik lauk banyak pilihan,positive
Bnyk pilihan lauk pauk...sedap...hrga brpatutan.,positive
Bleh tahan arr.. byk sayur dan ulam,negative
Banyak pilihan lauk pauk time makan tengahari,positive
Sedappp...kena p lagi pasni,positive
Kedai Nur Kasih lauk3 byk boleh mencuba kalau dtng kuala Perlis,positive
Mahal dan tak sedap,negative
"Salah satu tmpt makan wajib singgah, byk pilihan, makanan murah dan staff baik2",negative
Banyak menu nasi campur n goreng DLL.,negative
"Ok.. Sedap. Disyorkan kepada orang ramai yang sedang menunggu/turun feri di jeti Kuala Perlis, especially drpd Langkawi Restoran ini menyediakan makanan kampung, ulam-ulaman yang segar dan minuman pada harga berpatutan. Layanan mesra diberikan oleh petugas. Prime time adalah lunch hour. Agak sesak, biasalah kedai makan pilihan ramai.",negative
Sesuai untuk lunch,positive
Anda boleh dapati pelbagai jenis lauk pauk kat sini...dan harga dia murah bagi saya...and size lauk tuu agak besar...nak makan dua orang pun lepas... and satu lgi...tempat duduk dia selesa...nak santai2 sambil makan...sangat sesuai...,positive
"Banyak pilihan lauk, masakan sedap2 hargapun berpatutan.",positive
Byk pilihan lauk..,positive
banyak lauk untuk dipilih untuk makan tengahari enak2 semuanya,positive
(    ),positive
not bad lah! ingatkan mahal sebab ada makanan chinese food & western semua tapi sgt murah!!! rasa pun terbaik!      highly recomended!!!!,positive
Tempat yang bersih serta makanan yang sedap,positive
Mula2 p ok.. Makin lama masakan makin kurang umpppphh,negative
",   7   ,   10pm ,",negative
Tempat bagus..makanan harga terjangkau..rasa lumayan,positive
"Makanan sedap, portion ok, harga berbaloi, parking senang.",positive
"Tempat agak strategik. Kemudahan letak kereta agak terhad, ramai pelanggan letak kereta tepi jalan saja.  Selagi tak mengganggu jalan sepatutnya ok saja. Makanan sedap, berbaloi dengan harga. tempat duduk di dalam dengan penghawa dingin pun disediakan, tapi ramai yang suka duduk di luar, dapat angin sepoi-sepoi tiup disapa cahaya matahari pagi.",negative
Harga makanan tak sepadan dengan kualiti dan quantity makanan,negative
So far breakfast ok la.. Tp harga memang win la.. Murah,positive
"Port sarapan pagi di Arau... Menarik tempat ni, sebuah rumah yg dijadikan port makan. Terletak betui2 dalam taman perumahan. Ada local & western breakfast menu. Kami cuba lontong & mee kari. Lontong dgn sambal bilis memang sedap tapi mee kari sedikit terkurang lemak santan. Kebanyakan pengunjung memilih nasik lemak & roti bakar sebagai sarapan... Sarapan dlm sausana kampung yg damai seperti balik kampung ayah & bonda...",positive
Makan sedap ok2 saja. Roti titab recommended,positive
Makanan Memang sedap. Layanan tip top.,positive
Best Nasi Lemak Daging Masak Hitam,positive
Makanan paling tak sedap..oder spageti carbonara harga 16ringgit tapi dapat spageti tepi pasar malam..oder kambing pun liat gila nak makan pun susah...tempat dah cantik tapi makanan macam pasar malam..baik makan kat pasar malam lagi sedap..sangat2 tidak berbaloi..membazir duit dan masa,negative
Makanan semua sedap. Tempoh menunggu kalau ramai dalam 20-30 minit dapat makanan. Tp ok lagi sbb surrounding berangin dan cantik.,positive
"Antara tempat yang best untuk makan malam.. masa kami p hanya western food saja yang available. Suasana disini sangat best dan cantik. Sesuai bagi mereka yang suka bergambar. Makanan yang kami makan semuanya sedap2. Kami oder chicken chop, chicken grill, spaghetti carbonara chicken popcorn, nasi goreng chicken popcorn dan roti coklat. Coleslaw dan mashed potato yang dihidangkan bersama chicken chop dan chicken grill sangat lah sedap. Black papper sauce pun terbaik. Cuma roti coklat coklat boleh improve lagi rasanya supaya lebih menarik. Ada bilik berhawa dingin dan juga tempat bermain untuk kanak2.",positive
"Lokasi OK, mudah cari. Parking byk. Meja pun byk. Mee kari sedap. Moi berlauk sedap cuma kalau ada sambai kicap, lagi kick. Air panas mug besar.overall harga, sgt patut. Suasana dgn music slow, healing sgguh. Staff smua OK. Recommended.",positive
"Suasana yang sangat menarik dan selesa, makanan dan minimum sangat cepat. Makan rasa sedap. Akan kembali lagi.",positive
semua makanan sedap sedap       service pun laju je,positive
Harga agak mahal jika dibanding dengan saiz hidangan. Rasa makanan boleh ditingkatkan lagi. Muzik iringan terlalu kuat.,positive
"Servis Teruk..tak sedap, lambat..salah kira pulak tu..yang malam punya operation..",negative
Menu smua sdp,negative
One of Breakfast terbaik Perlis,positive
Suasana sarapan pagi yang romantik. Makanan sedap dan harga berpatutan.,positive
Makanan berkualiti dan berpatutan,positive
Tempat yang santai untuk sarapan di waktu pagi.,positive
Makanan mmg puas hati sedap..Nasi lemak sambal cukup rasa semua..,positive
"Overall okay, saya selalu makan sini, sebelum ni okay je servis. Kalini dpt kerak nasi, nasi mcm keras sedikit. Tapi lauk2 sedap mcm biasa. Hope pihak pengurusan cakna berikan servis yg terplig baik, sbb nk bg org mkn..",positive
Parking luas. Makanan sedap. Cuma tempat viral kena expect laa ramai orang,positive
Sedap dan sesuai dengan harga.,positive
"Menu menarik, servis pantas.. rasa makanan ok2 saja.. Harga berpatutan",positive
"Tbh, makanan xsedap lgsg. Portion kecik. Roti sengkaya, setakat roti massimo potong 4, baik buat kt rumah je, xde effort nk guna bun yang lebih helok",positive
"Air best! Nice place , servis makanan part roti lewat sikit",positive
Tenang dan selesa ruangan yg disediakan. Suasana pagi yg segar. Siap boleh nmpk Keretapi lalu lg sebelah malam suasana romantik dan rileks santai ja,positive
Customer service is very terrible please improve your customer service. Makanan pun sampai lambat layanan teruk Belum bangun dh angkat pinggan.,negative
"Order nasi lemak telur mata dan western breakfast. Rasa ok. Suasana yang tenang, tempat makan bersih. Layanan yang baik.",positive
Semua staff makanan sedap dan menepati citarasa. Akn repeat next time,positive
Terbaikkkkk,positive
"For dinner-- Tak dinafikan vibes best, good ambience. Food-- Harga tak setanding makanan. Yg smpai dulu ialah fries yg dah sejuk,soggy. Hati dah tak sedap klu dapat fries pun dah sejuk. Meatball dpt 4ketul kecik(dahla sudu garfu sampai sudah tak bagi). After 50 minutes smpai menu lain ,nasi goreng blackpepper, chicken chop,nasi goreng chicken chop. Chicken chop ayam keras,sgt masin,coleslow n mashed potato boleh rasa manis. Like seriously? Mmg below par level. Very dissapointing. Not worth every penny. Service sangat2 slow. Bukan sbb ramai customer pun. Not even a single sorry diberi dgn service camni. Syg betul. Kedai dah cantik. Susah nak compete dgn kedai2 dan kafe2 lain klu mcm ni. Will not come again",negative
Makan murah dan sedap...sangat2 recommended,positive
"Service sangat lambat, ais kosong pun kena follow up order baru sampai. Makanan sampai 2 kali kena tanya, baru sampai. ORDER NASI PUTIH, SUP DAGING pun lambat!! Quality of food really need to improve more!!!! Please take note on this to the owner",positive
"Makanan slow, air pn slow  mungkin tuan kedai boleh cari pekerja yg boleh buat kerja laju.",positive
"mknn semua sedap,portion pon ok2 je padan dgn harga",negative
"Delicious food, fast services, marvelous atmosphere. Should come if nak breakfast santai2. Ada ruang aircond & ruang luar. Boleh pilih. Really recommended",positive
Terbaik. Kawan saya kata mcm takmau balik bila dok situ,positive
makanan semua terbaikk  staff bgus-2 tambah2 hat buaq ayaq,positive
"lepas ni jgn percaya review geng sunat laser ni ( tik tok ),order nasi goreng chicken chop,dapat ayam sejuk,nasi sejuk,fries pun sejuk..minta tukar, ingat dapat yg baru goreng..skali panas dlm microwave je..wife punya fries pun sejuk..order garlic bread,harga rm 9..dapat roti gardenia,pastu berkulat, owner jawab..satu pack berkulat,roti baru,salah kan roti xsalah kan QC, time bayar pun minta maaf pun tak..rasa xbersalah, lain2 masakan xde masalah,tapi biasa2 je..niaga western xkan dapat yg sejuk2 je..putus selera nak mkn..harga KL,quality emmm..overated",negative
Oder roti garlic dia bg roti gardenia ja,positive
Makanan yg disediakan sedsp dan berpatutan dengan harga.. dengan suasana yang tenang dan santai.. Kid-friendliness: Sesuai untuk bawa anak-anak bersama,positive
Mee kari dia sumoah sedap,positive
"Kedai baru buka..tempat selesa. Sambal nasi lemak sedap...saya memang suka sambal tu. Memang kena mai lagi..untuk cuba menu lain lak.. ada alunan muzik yang romantik..suasana waktu pagi,memang nyaman..relax relax jer..",positive
Tempat lepak best utk breakfast & dinner. Boleh duduk luar & dalam. Dalam ada aircond,positive
Makanan sedap dan murah. Suasana pun menarik. Parking saja limited sikit.,positive
"Makanan dia not bad. Biasa ja. Tapi dia punya suasana tu memang tip top. Bersih, rasa suasana kampung dan klasik. Siap buka gamelan lagi nak bagi suasana klasik. Harga makanan murah dan dengan harga tu, rasa dia justifiable la. All in all, boleh bawa family datang kalau nak rasa suasano yang best",positive
Kalau buat bayar sebelum makan lagi bagus la pendapat saya.. lagi satu econ xsjuk lgsg nyesal duduk dlm blk econ.. hangat,negative
"Kebersihan 5 Layanan staf 4 Kesedapan makanan 4 Harga $$ berpatutan Jika ke sini boleh pilih untuk duduk di ruangan bahagian luar atau duduk di bahagian dalam yang berhawa dingin. Menu breakfast viral seperti roti bakar, nasi lemak, mee kari dan lain lain lagi. Selesa dan sesuai untuk seisi keluarga. Order boleh ambik kertas order di hadapan cafe dan beri kepada pelayan untuk order makanan. Keseluruhan pengalaman makan disini berpuas hati cuma bila nak bayar tu cashier lelaki tu muka masam sikit. Kena maniskan muka dan senyum pada pelanggan. Tutup pada hari isnin. Sesuai utk seisi keluarga.",negative
best sbb dekat,positive
Mai pekena western kat sini.,positive
Waktu breakfast -Service tersangat teruk dan bukan agak slow tapi tersangat slow. -Meja limited. Kalau dah nampak penuh blah je sebab yang ada pun tunggu makanan lama. -Dalam Satu jam tunggu baru dapat air. Sesuai untuk orang yang suka kesabaran dia diuji.,negative
"Tarikh 31/6/2023 Pergi waktu malam sebab nak bungkus air untuk family. Ada menu air yang habis kena tukar air lain pulak. Dah dapat minuman bila rasa tawar ingatkan lidah sendiri ja rasa tawar. Bawa balik untuk family semua kecewa sebab semua air tawar, tak sedap dan tak berbaloi dengan harga, minum sekadar hilangkan dahaga ja. Tiba-tiba tersedar air yang diorder tak cukup 1, tadi kat kedai tak check sebab yang hantar air tu cakap done. Patah balik ke kedai ambil air, terus bagitau staf tentang rasa air harap dapat improve lagi lepas ni. alhamdulillah mereka positif terima komen. Lagi satu masa nak bayar tu cashier takda kat kaunter kena tunggu, harap dapat perbaiki lagi lepas ni. *Sebelum ni pernah pergi waktu makan pagi overall okay Selamat maju jaya",negative
